sample_id,band_id,observation_time,start_frequency_mhz,end_frequency_mhz,bandwidth_mhz,hour_of_day,day_of_week,region,state,district,signal_power_dbm,noise_floor_dbm,snr_db,occupancy_ratio,interference_score,target_available,target_occupancy_ratio,label_source,data_type,created_at
9218,B007,"2026-01-09 20:00:00",1710.000,2025.000,20.000,20,5,Ahmedabad,Gujarat,NULL,-79.305,-102.934,23.629,0.39176,0.45783,0,0.39176,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9219,B007,"2026-01-10 20:00:00",1710.000,2025.000,20.000,20,6,Ahmedabad,Gujarat,NULL,-80.529,-102.852,22.322,0.36232,0.43774,0,0.36232,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9220,B007,"2026-01-04 21:00:00",1710.000,2025.000,20.000,21,0,Ahmedabad,Gujarat,NULL,-68.730,-96.819,28.089,0.38277,0.44455,0,0.38277,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9221,B007,"2026-01-05 21:00:00",1710.000,2025.000,20.000,21,1,Ahmedabad,Gujarat,NULL,-85.872,-100.981,15.109,0.33719,0.44129,0,0.33719,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9222,B007,"2026-01-06 21:00:00",1710.000,2025.000,20.000,21,2,Ahmedabad,Gujarat,NULL,-79.531,-103.676,24.144,0.42798,0.37463,0,0.42798,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9223,B007,"2026-01-07 21:00:00",1710.000,2025.000,20.000,21,3,Ahmedabad,Gujarat,NULL,-84.961,-103.833,18.871,0.45742,0.39039,0,0.45742,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9224,B007,"2026-01-08 21:00:00",1710.000,2025.000,20.000,21,4,Ahmedabad,Gujarat,NULL,-78.722,-102.023,23.301,0.42083,0.50837,0,0.42083,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9225,B007,"2026-01-09 21:00:00",1710.000,2025.000,20.000,21,5,Ahmedabad,Gujarat,NULL,-94.165,-105.112,10.948,0.21075,0.24072,1,0.21075,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9226,B007,"2026-01-10 21:00:00",1710.000,2025.000,20.000,21,6,Ahmedabad,Gujarat,NULL,-89.439,-104.209,14.770,0.34542,0.36580,0,0.34542,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9227,B007,"2026-01-04 22:00:00",1710.000,2025.000,20.000,22,0,Ahmedabad,Gujarat,NULL,-84.936,-103.393,18.457,0.26494,0.06786,0,0.26494,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9228,B007,"2026-01-05 22:00:00",1710.000,2025.000,20.000,22,1,Ahmedabad,Gujarat,NULL,-85.667,-100.711,15.044,0.21820,0.36835,1,0.21820,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9229,B007,"2026-01-06 22:00:00",1710.000,2025.000,20.000,22,2,Ahmedabad,Gujarat,NULL,-85.325,-101.658,16.333,0.33166,0.26090,0,0.33166,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9230,B007,"2026-01-07 22:00:00",1710.000,2025.000,20.000,22,3,Ahmedabad,Gujarat,NULL,-79.646,-99.319,19.673,0.38129,0.38029,0,0.38129,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9231,B007,"2026-01-08 22:00:00",1710.000,2025.000,20.000,22,4,Ahmedabad,Gujarat,NULL,-90.209,-101.990,11.781,0.28913,0.30923,0,0.28913,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9232,B007,"2026-01-09 22:00:00",1710.000,2025.000,20.000,22,5,Ahmedabad,Gujarat,NULL,-79.215,-104.911,25.696,0.51303,0.32389,0,0.51303,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9233,B007,"2026-01-10 22:00:00",1710.000,2025.000,20.000,22,6,Ahmedabad,Gujarat,NULL,-81.346,-103.914,22.568,0.31726,0.32322,0,0.31726,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9234,B007,"2026-01-04 23:00:00",1710.000,2025.000,20.000,23,0,Ahmedabad,Gujarat,NULL,-88.361,-101.523,13.163,0.34387,0.45709,0,0.34387,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9235,B007,"2026-01-05 23:00:00",1710.000,2025.000,20.000,23,1,Ahmedabad,Gujarat,NULL,-76.621,-104.483,27.862,0.46930,0.40106,0,0.46930,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9236,B007,"2026-01-06 23:00:00",1710.000,2025.000,20.000,23,2,Ahmedabad,Gujarat,NULL,-84.462,-102.429,17.967,0.37491,0.38457,0,0.37491,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9237,B007,"2026-01-07 23:00:00",1710.000,2025.000,20.000,23,3,Ahmedabad,Gujarat,NULL,-75.411,-96.439,21.028,0.45093,0.43859,0,0.45093,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9238,B007,"2026-01-08 23:00:00",1710.000,2025.000,20.000,23,4,Ahmedabad,Gujarat,NULL,-84.536,-102.242,17.706,0.31589,0.33469,0,0.31589,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9239,B007,"2026-01-09 23:00:00",1710.000,2025.000,20.000,23,5,Ahmedabad,Gujarat,NULL,-88.349,-104.570,16.222,0.26446,0.20794,0,0.26446,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9240,B007,"2026-01-10 23:00:00",1710.000,2025.000,20.000,23,6,Ahmedabad,Gujarat,NULL,-81.092,-100.090,18.998,0.39619,0.47355,0,0.39619,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9241,B007,"2026-01-04 00:00:00",1710.000,2025.000,20.000,0,0,Jaipur,Rajasthan,NULL,-80.263,-107.296,27.033,0.49933,0.41559,0,0.49933,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9242,B007,"2026-01-05 00:00:00",1710.000,2025.000,20.000,0,1,Jaipur,Rajasthan,NULL,-82.588,-98.493,15.905,0.38757,0.32992,0,0.38757,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9243,B007,"2026-01-06 00:00:00",1710.000,2025.000,20.000,0,2,Jaipur,Rajasthan,NULL,-91.521,-104.601,13.079,0.29075,0.26997,0,0.29075,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9244,B007,"2026-01-07 00:00:00",1710.000,2025.000,20.000,0,3,Jaipur,Rajasthan,NULL,-79.305,-102.416,23.110,0.50876,0.53883,0,0.50876,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9245,B007,"2026-01-08 00:00:00",1710.000,2025.000,20.000,0,4,Jaipur,Rajasthan,NULL,-88.057,-106.132,18.075,0.37672,0.22984,0,0.37672,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9246,B007,"2026-01-09 00:00:00",1710.000,2025.000,20.000,0,5,Jaipur,Rajasthan,NULL,-83.885,-98.907,15.022,0.28907,0.40319,0,0.28907,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9247,B007,"2026-01-10 00:00:00",1710.000,2025.000,20.000,0,6,Jaipur,Rajasthan,NULL,-73.280,-99.638,26.357,0.41838,0.25160,0,0.41838,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9248,B007,"2026-01-04 01:00:00",1710.000,2025.000,20.000,1,0,Jaipur,Rajasthan,NULL,-78.273,-101.430,23.157,0.48027,0.41546,0,0.48027,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9249,B007,"2026-01-05 01:00:00",1710.000,2025.000,20.000,1,1,Jaipur,Rajasthan,NULL,-75.046,-101.200,26.153,0.44452,0.43969,0,0.44452,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9250,B007,"2026-01-06 01:00:00",1710.000,2025.000,20.000,1,2,Jaipur,Rajasthan,NULL,-80.540,-101.709,21.168,0.38070,0.39492,0,0.38070,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9251,B007,"2026-01-07 01:00:00",1710.000,2025.000,20.000,1,3,Jaipur,Rajasthan,NULL,-81.790,-100.796,19.006,0.36521,0.36330,0,0.36521,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9252,B007,"2026-01-08 01:00:00",1710.000,2025.000,20.000,1,4,Jaipur,Rajasthan,NULL,-73.280,-103.203,29.923,0.47807,0.36632,0,0.47807,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9253,B007,"2026-01-09 01:00:00",1710.000,2025.000,20.000,1,5,Jaipur,Rajasthan,NULL,-76.630,-98.798,22.168,0.37955,0.24040,0,0.37955,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9254,B007,"2026-01-10 01:00:00",1710.000,2025.000,20.000,1,6,Jaipur,Rajasthan,NULL,-73.393,-97.529,24.136,0.51321,0.40525,0,0.51321,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9255,B007,"2026-01-04 02:00:00",1710.000,2025.000,20.000,2,0,Jaipur,Rajasthan,NULL,-77.632,-100.567,22.936,0.47334,0.42841,0,0.47334,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9256,B007,"2026-01-05 02:00:00",1710.000,2025.000,20.000,2,1,Jaipur,Rajasthan,NULL,-86.109,-104.500,18.391,0.48580,0.37489,0,0.48580,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9257,B007,"2026-01-06 02:00:00",1710.000,2025.000,20.000,2,2,Jaipur,Rajasthan,NULL,-80.553,-102.561,22.007,0.32034,0.34952,0,0.32034,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9258,B007,"2026-01-07 02:00:00",1710.000,2025.000,20.000,2,3,Jaipur,Rajasthan,NULL,-81.685,-104.697,23.012,0.37145,0.34973,0,0.37145,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9259,B007,"2026-01-08 02:00:00",1710.000,2025.000,20.000,2,4,Jaipur,Rajasthan,NULL,-77.483,-103.224,25.740,0.48204,0.49400,0,0.48204,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9260,B007,"2026-01-09 02:00:00",1710.000,2025.000,20.000,2,5,Jaipur,Rajasthan,NULL,-80.830,-99.623,18.793,0.38711,0.44253,0,0.38711,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9261,B007,"2026-01-10 02:00:00",1710.000,2025.000,20.000,2,6,Jaipur,Rajasthan,NULL,-85.963,-103.138,17.176,0.43777,0.53941,0,0.43777,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9262,B007,"2026-01-04 03:00:00",1710.000,2025.000,20.000,3,0,Jaipur,Rajasthan,NULL,-84.089,-103.070,18.981,0.33470,0.51463,0,0.33470,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9263,B007,"2026-01-05 03:00:00",1710.000,2025.000,20.000,3,1,Jaipur,Rajasthan,NULL,-81.593,-104.004,22.411,0.41969,0.32781,0,0.41969,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9264,B007,"2026-01-06 03:00:00",1710.000,2025.000,20.000,3,2,Jaipur,Rajasthan,NULL,-82.080,-105.566,23.486,0.40189,0.32206,0,0.40189,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9265,B007,"2026-01-07 03:00:00",1710.000,2025.000,20.000,3,3,Jaipur,Rajasthan,NULL,-83.293,-103.964,20.672,0.36958,0.36192,0,0.36958,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9266,B007,"2026-01-08 03:00:00",1710.000,2025.000,20.000,3,4,Jaipur,Rajasthan,NULL,-78.932,-97.884,18.952,0.34332,0.22709,0,0.34332,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9267,B007,"2026-01-09 03:00:00",1710.000,2025.000,20.000,3,5,Jaipur,Rajasthan,NULL,-81.992,-105.141,23.149,0.35802,0.36881,0,0.35802,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9268,B007,"2026-01-10 03:00:00",1710.000,2025.000,20.000,3,6,Jaipur,Rajasthan,NULL,-83.117,-99.994,16.877,0.33850,0.35786,0,0.33850,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9269,B007,"2026-01-04 04:00:00",1710.000,2025.000,20.000,4,0,Jaipur,Rajasthan,NULL,-84.849,-101.797,16.948,0.34711,0.41543,0,0.34711,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9270,B007,"2026-01-05 04:00:00",1710.000,2025.000,20.000,4,1,Jaipur,Rajasthan,NULL,-72.864,-99.539,26.675,0.45575,0.57234,0,0.45575,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9271,B007,"2026-01-06 04:00:00",1710.000,2025.000,20.000,4,2,Jaipur,Rajasthan,NULL,-82.619,-101.789,19.170,0.46218,0.52342,0,0.46218,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9272,B007,"2026-01-07 04:00:00",1710.000,2025.000,20.000,4,3,Jaipur,Rajasthan,NULL,-88.106,-107.842,19.736,0.38969,0.42994,0,0.38969,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9273,B007,"2026-01-08 04:00:00",1710.000,2025.000,20.000,4,4,Jaipur,Rajasthan,NULL,-82.627,-101.768,19.142,0.39531,0.30255,0,0.39531,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9274,B007,"2026-01-09 04:00:00",1710.000,2025.000,20.000,4,5,Jaipur,Rajasthan,NULL,-85.491,-103.118,17.627,0.35040,0.41147,0,0.35040,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9275,B007,"2026-01-10 04:00:00",1710.000,2025.000,20.000,4,6,Jaipur,Rajasthan,NULL,-81.997,-100.196,18.199,0.30956,0.38621,0,0.30956,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9276,B007,"2026-01-04 05:00:00",1710.000,2025.000,20.000,5,0,Jaipur,Rajasthan,NULL,-84.819,-104.585,19.766,0.38379,0.34942,0,0.38379,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9277,B007,"2026-01-05 05:00:00",1710.000,2025.000,20.000,5,1,Jaipur,Rajasthan,NULL,-77.062,-100.790,23.728,0.53218,0.52402,0,0.53218,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9278,B007,"2026-01-06 05:00:00",1710.000,2025.000,20.000,5,2,Jaipur,Rajasthan,NULL,-76.613,-103.001,26.388,0.48939,0.52357,0,0.48939,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9279,B007,"2026-01-07 05:00:00",1710.000,2025.000,20.000,5,3,Jaipur,Rajasthan,NULL,-79.891,-101.264,21.373,0.54602,0.42290,0,0.54602,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9280,B007,"2026-01-08 05:00:00",1710.000,2025.000,20.000,5,4,Jaipur,Rajasthan,NULL,-82.168,-103.092,20.924,0.46680,0.38069,0,0.46680,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9281,B007,"2026-01-09 05:00:00",1710.000,2025.000,20.000,5,5,Jaipur,Rajasthan,NULL,-82.203,-99.323,17.120,0.36877,0.46036,0,0.36877,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9282,B007,"2026-01-10 05:00:00",1710.000,2025.000,20.000,5,6,Jaipur,Rajasthan,NULL,-75.497,-104.843,29.347,0.46848,0.36402,0,0.46848,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9283,B007,"2026-01-04 06:00:00",1710.000,2025.000,20.000,6,0,Jaipur,Rajasthan,NULL,-76.421,-98.395,21.974,0.42082,0.44791,0,0.42082,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9284,B007,"2026-01-05 06:00:00",1710.000,2025.000,20.000,6,1,Jaipur,Rajasthan,NULL,-78.590,-100.676,22.086,0.39476,0.44191,0,0.39476,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9285,B007,"2026-01-06 06:00:00",1710.000,2025.000,20.000,6,2,Jaipur,Rajasthan,NULL,-85.209,-107.519,22.310,0.42572,0.40956,0,0.42572,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9286,B007,"2026-01-07 06:00:00",1710.000,2025.000,20.000,6,3,Jaipur,Rajasthan,NULL,-78.390,-103.818,25.427,0.39842,0.43261,0,0.39842,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9287,B007,"2026-01-08 06:00:00",1710.000,2025.000,20.000,6,4,Jaipur,Rajasthan,NULL,-77.574,-98.567,20.992,0.37590,0.42269,0,0.37590,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9288,B007,"2026-01-09 06:00:00",1710.000,2025.000,20.000,6,5,Jaipur,Rajasthan,NULL,-91.409,-105.299,13.891,0.28464,0.21287,0,0.28464,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9289,B007,"2026-01-10 06:00:00",1710.000,2025.000,20.000,6,6,Jaipur,Rajasthan,NULL,-86.618,-100.904,14.287,0.32200,0.24351,0,0.32200,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9290,B007,"2026-01-04 07:00:00",1710.000,2025.000,20.000,7,0,Jaipur,Rajasthan,NULL,-81.627,-103.924,22.296,0.39807,0.54816,0,0.39807,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9291,B007,"2026-01-05 07:00:00",1710.000,2025.000,20.000,7,1,Jaipur,Rajasthan,NULL,-83.440,-102.464,19.024,0.40167,0.22606,0,0.40167,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9292,B007,"2026-01-06 07:00:00",1710.000,2025.000,20.000,7,2,Jaipur,Rajasthan,NULL,-91.445,-106.963,15.518,0.38234,0.33306,0,0.38234,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9293,B007,"2026-01-07 07:00:00",1710.000,2025.000,20.000,7,3,Jaipur,Rajasthan,NULL,-83.375,-101.960,18.585,0.36288,0.41788,0,0.36288,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9294,B007,"2026-01-08 07:00:00",1710.000,2025.000,20.000,7,4,Jaipur,Rajasthan,NULL,-84.187,-104.245,20.057,0.37893,0.34050,0,0.37893,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9295,B007,"2026-01-09 07:00:00",1710.000,2025.000,20.000,7,5,Jaipur,Rajasthan,NULL,-89.087,-104.888,15.801,0.21693,0.35206,1,0.21693,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9296,B007,"2026-01-10 07:00:00",1710.000,2025.000,20.000,7,6,Jaipur,Rajasthan,NULL,-72.899,-101.709,28.810,0.45812,0.38500,0,0.45812,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9297,B007,"2026-01-04 08:00:00",1710.000,2025.000,20.000,8,0,Jaipur,Rajasthan,NULL,-75.492,-103.199,27.708,0.57888,0.47653,0,0.57888,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9298,B007,"2026-01-05 08:00:00",1710.000,2025.000,20.000,8,1,Jaipur,Rajasthan,NULL,-82.645,-103.122,20.477,0.44464,0.36131,0,0.44464,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9299,B007,"2026-01-06 08:00:00",1710.000,2025.000,20.000,8,2,Jaipur,Rajasthan,NULL,-88.728,-104.269,15.540,0.32066,0.30510,0,0.32066,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9300,B007,"2026-01-07 08:00:00",1710.000,2025.000,20.000,8,3,Jaipur,Rajasthan,NULL,-78.748,-100.868,22.120,0.44797,0.49301,0,0.44797,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9301,B007,"2026-01-08 08:00:00",1710.000,2025.000,20.000,8,4,Jaipur,Rajasthan,NULL,-78.759,-102.070,23.312,0.47223,0.47303,0,0.47223,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9302,B007,"2026-01-09 08:00:00",1710.000,2025.000,20.000,8,5,Jaipur,Rajasthan,NULL,-79.441,-99.875,20.434,0.32224,0.38766,0,0.32224,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9303,B007,"2026-01-10 08:00:00",1710.000,2025.000,20.000,8,6,Jaipur,Rajasthan,NULL,-84.347,-102.009,17.662,0.29486,0.26452,0,0.29486,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9304,B007,"2026-01-04 09:00:00",1710.000,2025.000,20.000,9,0,Jaipur,Rajasthan,NULL,-84.390,-107.210,22.820,0.53043,0.53913,0,0.53043,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9305,B007,"2026-01-05 09:00:00",1710.000,2025.000,20.000,9,1,Jaipur,Rajasthan,NULL,-81.476,-105.311,23.836,0.52244,0.52003,0,0.52244,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9306,B007,"2026-01-06 09:00:00",1710.000,2025.000,20.000,9,2,Jaipur,Rajasthan,NULL,-79.507,-101.797,22.290,0.54894,0.43961,0,0.54894,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9307,B007,"2026-01-07 09:00:00",1710.000,2025.000,20.000,9,3,Jaipur,Rajasthan,NULL,-74.611,-103.234,28.623,0.53242,0.39998,0,0.53242,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9308,B007,"2026-01-08 09:00:00",1710.000,2025.000,20.000,9,4,Jaipur,Rajasthan,NULL,-81.244,-100.791,19.547,0.57866,0.50076,0,0.57866,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9309,B007,"2026-01-09 09:00:00",1710.000,2025.000,20.000,9,5,Jaipur,Rajasthan,NULL,-81.587,-101.538,19.951,0.53996,0.60001,0,0.53996,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9310,B007,"2026-01-10 09:00:00",1710.000,2025.000,20.000,9,6,Jaipur,Rajasthan,NULL,-72.033,-99.652,27.619,0.60029,0.42369,0,0.60029,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9311,B007,"2026-01-04 10:00:00",1710.000,2025.000,20.000,10,0,Jaipur,Rajasthan,NULL,-75.601,-103.360,27.760,0.57517,0.44294,0,0.57517,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9312,B007,"2026-01-05 10:00:00",1710.000,2025.000,20.000,10,1,Jaipur,Rajasthan,NULL,-75.643,-101.021,25.378,0.56045,0.69419,0,0.56045,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9313,B007,"2026-01-06 10:00:00",1710.000,2025.000,20.000,10,2,Jaipur,Rajasthan,NULL,-83.696,-104.681,20.985,0.49092,0.35887,0,0.49092,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9314,B007,"2026-01-07 10:00:00",1710.000,2025.000,20.000,10,3,Jaipur,Rajasthan,NULL,-82.165,-105.956,23.791,0.55460,0.70839,0,0.55460,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9315,B007,"2026-01-08 10:00:00",1710.000,2025.000,20.000,10,4,Jaipur,Rajasthan,NULL,-70.820,-98.332,27.512,0.52051,0.33715,0,0.52051,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9316,B007,"2026-01-09 10:00:00",1710.000,2025.000,20.000,10,5,Jaipur,Rajasthan,NULL,-76.549,-100.841,24.292,0.52204,0.37081,0,0.52204,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9317,B007,"2026-01-10 10:00:00",1710.000,2025.000,20.000,10,6,Jaipur,Rajasthan,NULL,-77.817,-101.072,23.254,0.57545,0.50195,0,0.57545,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9318,B007,"2026-01-04 11:00:00",1710.000,2025.000,20.000,11,0,Jaipur,Rajasthan,NULL,-77.423,-101.788,24.365,0.56997,0.47508,0,0.56997,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9319,B007,"2026-01-05 11:00:00",1710.000,2025.000,20.000,11,1,Jaipur,Rajasthan,NULL,-75.477,-99.506,24.029,0.52652,0.50498,0,0.52652,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9320,B007,"2026-01-06 11:00:00",1710.000,2025.000,20.000,11,2,Jaipur,Rajasthan,NULL,-76.710,-104.732,28.022,0.62883,0.52385,0,0.62883,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9321,B007,"2026-01-07 11:00:00",1710.000,2025.000,20.000,11,3,Jaipur,Rajasthan,NULL,-79.708,-103.926,24.218,0.54314,0.41135,0,0.54314,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9322,B007,"2026-01-08 11:00:00",1710.000,2025.000,20.000,11,4,Jaipur,Rajasthan,NULL,-73.925,-97.770,23.845,0.51640,0.59732,0,0.51640,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9323,B007,"2026-01-09 11:00:00",1710.000,2025.000,20.000,11,5,Jaipur,Rajasthan,NULL,-80.495,-101.492,20.996,0.45192,0.46591,0,0.45192,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9324,B007,"2026-01-10 11:00:00",1710.000,2025.000,20.000,11,6,Jaipur,Rajasthan,NULL,-75.679,-99.967,24.288,0.45575,0.44363,0,0.45575,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9325,B007,"2026-01-04 12:00:00",1710.000,2025.000,20.000,12,0,Jaipur,Rajasthan,NULL,-77.902,-104.418,26.517,0.55545,0.50918,0,0.55545,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9326,B007,"2026-01-05 12:00:00",1710.000,2025.000,20.000,12,1,Jaipur,Rajasthan,NULL,-81.761,-103.230,21.469,0.36314,0.29874,0,0.36314,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9327,B007,"2026-01-06 12:00:00",1710.000,2025.000,20.000,12,2,Jaipur,Rajasthan,NULL,-77.978,-101.853,23.875,0.53341,0.41130,0,0.53341,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9328,B007,"2026-01-07 12:00:00",1710.000,2025.000,20.000,12,3,Jaipur,Rajasthan,NULL,-69.475,-97.153,27.678,0.64844,0.57516,0,0.64844,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9329,B007,"2026-01-08 12:00:00",1710.000,2025.000,20.000,12,4,Jaipur,Rajasthan,NULL,-80.479,-101.966,21.487,0.51698,0.51373,0,0.51698,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9330,B007,"2026-01-09 12:00:00",1710.000,2025.000,20.000,12,5,Jaipur,Rajasthan,NULL,-83.408,-104.286,20.878,0.43110,0.56210,0,0.43110,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9331,B007,"2026-01-10 12:00:00",1710.000,2025.000,20.000,12,6,Jaipur,Rajasthan,NULL,-80.359,-103.805,23.446,0.58067,0.53139,0,0.58067,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9332,B007,"2026-01-04 13:00:00",1710.000,2025.000,20.000,13,0,Jaipur,Rajasthan,NULL,-76.656,-100.686,24.030,0.55127,0.59339,0,0.55127,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9333,B007,"2026-01-05 13:00:00",1710.000,2025.000,20.000,13,1,Jaipur,Rajasthan,NULL,-79.797,-98.821,19.024,0.56396,0.49988,0,0.56396,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9334,B007,"2026-01-06 13:00:00",1710.000,2025.000,20.000,13,2,Jaipur,Rajasthan,NULL,-80.723,-103.878,23.155,0.51946,0.48364,0,0.51946,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9335,B007,"2026-01-07 13:00:00",1710.000,2025.000,20.000,13,3,Jaipur,Rajasthan,NULL,-78.489,-100.551,22.062,0.52565,0.50873,0,0.52565,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
9336,B007,"2026-01-08 13:00:00",1710.000,2025.000,20.000,13,4,Jaipur,Rajasthan,NULL,-78.082,-103.336,25.253,0.58905,0.66273,0,0.58905,"Synthetic dataset",synthetic,"2026-08-12 18:09:25"
