record_id,band_id,start_frequency_mhz,end_frequency_mhz,service_type,state,city,hour,day_of_week,bandwidth_mhz,signal_power_dbm,noise_floor_dbm,snr_db,occupancy_ratio,interference_score,assignment_status,occupancy_status,target_available,data_type
24975,B019,42500,43500,IMT candidate,Telangana,Hyderabad,15,5,20.0,-79.852,-100.136,20.284,0.33174,0.24932,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24976,B019,42500,43500,IMT candidate,Telangana,Hyderabad,15,6,20.0,-75.436,-101.725,26.289,0.56505,0.59798,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24977,B019,42500,43500,IMT candidate,Telangana,Hyderabad,16,0,20.0,-78.342,-100.6,22.258,0.49809,0.5755,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24978,B019,42500,43500,IMT candidate,Telangana,Hyderabad,16,1,20.0,-82.514,-107.587,25.072,0.44433,0.33777,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24979,B019,42500,43500,IMT candidate,Telangana,Hyderabad,16,2,20.0,-82.218,-102.264,20.046,0.37902,0.50735,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24980,B019,42500,43500,IMT candidate,Telangana,Hyderabad,16,3,20.0,-72.649,-101.216,28.567,0.57284,0.46624,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24981,B019,42500,43500,IMT candidate,Telangana,Hyderabad,16,4,20.0,-72.587,-99.157,26.57,0.52573,0.44153,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24982,B019,42500,43500,IMT candidate,Telangana,Hyderabad,16,5,20.0,-81.425,-106.177,24.752,0.52116,0.39813,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24983,B019,42500,43500,IMT candidate,Telangana,Hyderabad,16,6,20.0,-73.764,-98.292,24.528,0.49662,0.51128,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24984,B019,42500,43500,IMT candidate,Telangana,Hyderabad,17,0,20.0,-74.941,-99.301,24.36,0.40551,0.47199,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24985,B019,42500,43500,IMT candidate,Telangana,Hyderabad,17,1,20.0,-72.626,-100.355,27.728,0.60947,0.53747,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24986,B019,42500,43500,IMT candidate,Telangana,Hyderabad,17,2,20.0,-75.571,-102.29,26.718,0.59552,0.50447,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24987,B019,42500,43500,IMT candidate,Telangana,Hyderabad,17,3,20.0,-78.287,-103.683,25.397,0.64584,0.47349,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24988,B019,42500,43500,IMT candidate,Telangana,Hyderabad,17,4,20.0,-78.694,-100.441,21.747,0.40808,0.51796,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24989,B019,42500,43500,IMT candidate,Telangana,Hyderabad,17,5,20.0,-80.14,-106.888,26.747,0.4489,0.44737,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24990,B019,42500,43500,IMT candidate,Telangana,Hyderabad,17,6,20.0,-79.774,-99.472,19.698,0.49368,0.61198,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24991,B019,42500,43500,IMT candidate,Telangana,Hyderabad,18,0,20.0,-81.249,-102.491,21.242,0.474,0.36233,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24992,B019,42500,43500,IMT candidate,Telangana,Hyderabad,18,1,20.0,-76.047,-106.487,30.44,0.46992,0.34136,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24993,B019,42500,43500,IMT candidate,Telangana,Hyderabad,18,2,20.0,-76.025,-99.358,23.333,0.39136,0.28822,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24994,B019,42500,43500,IMT candidate,Telangana,Hyderabad,18,3,20.0,-80.038,-100.642,20.604,0.49303,0.42434,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24995,B019,42500,43500,IMT candidate,Telangana,Hyderabad,18,4,20.0,-83.848,-103.549,19.701,0.5612,0.61234,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24996,B019,42500,43500,IMT candidate,Telangana,Hyderabad,18,5,20.0,-86.947,-103.889,16.941,0.31448,0.30708,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24997,B019,42500,43500,IMT candidate,Telangana,Hyderabad,18,6,20.0,-82.289,-105.928,23.639,0.54474,0.49444,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24998,B019,42500,43500,IMT candidate,Telangana,Hyderabad,19,0,20.0,-82.346,-103.896,21.55,0.38079,0.37333,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
24999,B019,42500,43500,IMT candidate,Telangana,Hyderabad,19,1,20.0,-88.738,-101.376,12.639,0.26798,0.26327,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25000,B019,42500,43500,IMT candidate,Telangana,Hyderabad,19,2,20.0,-76.003,-100.601,24.598,0.43093,0.4749,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25001,B019,42500,43500,IMT candidate,Telangana,Hyderabad,19,3,20.0,-91.957,-103.368,11.411,0.2955,0.23367,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25002,B019,42500,43500,IMT candidate,Telangana,Hyderabad,19,4,20.0,-75.912,-99.957,24.045,0.38203,0.24667,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25003,B019,42500,43500,IMT candidate,Telangana,Hyderabad,19,5,20.0,-79.602,-99.799,20.197,0.33888,0.3485,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25004,B019,42500,43500,IMT candidate,Telangana,Hyderabad,19,6,20.0,-85.035,-102.663,17.628,0.23335,0.4514,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25005,B019,42500,43500,IMT candidate,Telangana,Hyderabad,20,0,20.0,-79.603,-98.539,18.936,0.43256,0.27806,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25006,B019,42500,43500,IMT candidate,Telangana,Hyderabad,20,1,20.0,-75.556,-102.349,26.793,0.40966,0.46829,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25007,B019,42500,43500,IMT candidate,Telangana,Hyderabad,20,2,20.0,-84.769,-101.623,16.854,0.32078,0.47352,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25008,B019,42500,43500,IMT candidate,Telangana,Hyderabad,20,3,20.0,-79.139,-96.679,17.54,0.49051,0.29202,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25009,B019,42500,43500,IMT candidate,Telangana,Hyderabad,20,4,20.0,-82.286,-101.549,19.264,0.36757,0.32411,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25010,B019,42500,43500,IMT candidate,Telangana,Hyderabad,20,5,20.0,-85.554,-103.567,18.013,0.29104,0.38762,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25011,B019,42500,43500,IMT candidate,Telangana,Hyderabad,20,6,20.0,-80.432,-102.017,21.585,0.26549,0.35294,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25012,B019,42500,43500,IMT candidate,Telangana,Hyderabad,21,0,20.0,-81.099,-101.776,20.677,0.42156,0.40366,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25013,B019,42500,43500,IMT candidate,Telangana,Hyderabad,21,1,20.0,-79.215,-99.577,20.362,0.44177,0.47333,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25014,B019,42500,43500,IMT candidate,Telangana,Hyderabad,21,2,20.0,-77.098,-102.426,25.328,0.45622,0.3597,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25015,B019,42500,43500,IMT candidate,Telangana,Hyderabad,21,3,20.0,-84.757,-101.248,16.491,0.2987,0.48551,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25016,B019,42500,43500,IMT candidate,Telangana,Hyderabad,21,4,20.0,-79.634,-102.468,22.834,0.35168,0.23103,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25017,B019,42500,43500,IMT candidate,Telangana,Hyderabad,21,5,20.0,-84.101,-98.897,14.796,0.2448,0.38393,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
25018,B019,42500,43500,IMT candidate,Telangana,Hyderabad,21,6,20.0,-91.258,-106.993,15.735,0.32096,0.26129,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25019,B019,42500,43500,IMT candidate,Telangana,Hyderabad,22,0,20.0,-83.988,-106.033,22.046,0.48977,0.34944,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25020,B019,42500,43500,IMT candidate,Telangana,Hyderabad,22,1,20.0,-79.696,-100.799,21.103,0.39143,0.38204,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25021,B019,42500,43500,IMT candidate,Telangana,Hyderabad,22,2,20.0,-79.028,-102.171,23.143,0.40715,0.36865,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25022,B019,42500,43500,IMT candidate,Telangana,Hyderabad,22,3,20.0,-79.267,-99.701,20.435,0.4363,0.43786,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25023,B019,42500,43500,IMT candidate,Telangana,Hyderabad,22,4,20.0,-82.475,-103.855,21.38,0.35163,0.32246,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25024,B019,42500,43500,IMT candidate,Telangana,Hyderabad,22,5,20.0,-81.329,-104.13,22.802,0.34256,0.35427,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25025,B019,42500,43500,IMT candidate,Telangana,Hyderabad,22,6,20.0,-81.964,-100.879,18.915,0.3221,0.23165,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25026,B019,42500,43500,IMT candidate,Telangana,Hyderabad,23,0,20.0,-87.566,-102.585,15.019,0.31835,0.24072,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25027,B019,42500,43500,IMT candidate,Telangana,Hyderabad,23,1,20.0,-82.139,-103.372,21.233,0.34665,0.37046,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25028,B019,42500,43500,IMT candidate,Telangana,Hyderabad,23,2,20.0,-79.759,-99.646,19.887,0.41281,0.39422,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25029,B019,42500,43500,IMT candidate,Telangana,Hyderabad,23,3,20.0,-81.449,-102.109,20.661,0.37167,0.39573,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25030,B019,42500,43500,IMT candidate,Telangana,Hyderabad,23,4,20.0,-82.492,-101.466,18.974,0.38992,0.37093,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25031,B019,42500,43500,IMT candidate,Telangana,Hyderabad,23,5,20.0,-88.815,-103.929,15.114,0.23784,0.29015,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
25032,B019,42500,43500,IMT candidate,Telangana,Hyderabad,23,6,20.0,-78.317,-101.512,23.194,0.48342,0.34932,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25033,B019,42500,43500,IMT candidate,West Bengal,Kolkata,0,0,20.0,-87.43,-105.929,18.499,0.4022,0.51468,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25034,B019,42500,43500,IMT candidate,West Bengal,Kolkata,0,1,20.0,-83.729,-103.655,19.926,0.38999,0.46274,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25035,B019,42500,43500,IMT candidate,West Bengal,Kolkata,0,2,20.0,-77.57,-103.154,25.584,0.5048,0.43399,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25036,B019,42500,43500,IMT candidate,West Bengal,Kolkata,0,3,20.0,-81.893,-102.273,20.38,0.47465,0.45796,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25037,B019,42500,43500,IMT candidate,West Bengal,Kolkata,0,4,20.0,-77.086,-101.167,24.08,0.40571,0.40015,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25038,B019,42500,43500,IMT candidate,West Bengal,Kolkata,0,5,20.0,-84.569,-102.279,17.71,0.27253,0.37552,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25039,B019,42500,43500,IMT candidate,West Bengal,Kolkata,0,6,20.0,-76.177,-99.661,23.484,0.38167,0.41222,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25040,B019,42500,43500,IMT candidate,West Bengal,Kolkata,1,0,20.0,-79.355,-99.645,20.29,0.36838,0.37923,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25041,B019,42500,43500,IMT candidate,West Bengal,Kolkata,1,1,20.0,-87.619,-104.584,16.965,0.33582,0.08888,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25042,B019,42500,43500,IMT candidate,West Bengal,Kolkata,1,2,20.0,-83.251,-101.499,18.248,0.33523,0.38113,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25043,B019,42500,43500,IMT candidate,West Bengal,Kolkata,1,3,20.0,-79.658,-101.442,21.784,0.48558,0.35782,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25044,B019,42500,43500,IMT candidate,West Bengal,Kolkata,1,4,20.0,-75.434,-99.45,24.016,0.40787,0.33349,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25045,B019,42500,43500,IMT candidate,West Bengal,Kolkata,1,5,20.0,-86.769,-101.413,14.644,0.30116,0.33245,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25046,B019,42500,43500,IMT candidate,West Bengal,Kolkata,1,6,20.0,-80.904,-103.027,22.123,0.31148,0.34454,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25047,B019,42500,43500,IMT candidate,West Bengal,Kolkata,2,0,20.0,-71.466,-100.217,28.752,0.42765,0.42936,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25048,B019,42500,43500,IMT candidate,West Bengal,Kolkata,2,1,20.0,-75.027,-101.237,26.21,0.41343,0.29674,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25049,B019,42500,43500,IMT candidate,West Bengal,Kolkata,2,2,20.0,-78.761,-105.332,26.571,0.44382,0.4531,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25050,B019,42500,43500,IMT candidate,West Bengal,Kolkata,2,3,20.0,-83.832,-100.437,16.605,0.25247,0.42747,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25051,B019,42500,43500,IMT candidate,West Bengal,Kolkata,2,4,20.0,-82.202,-103.922,21.72,0.46622,0.45624,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25052,B019,42500,43500,IMT candidate,West Bengal,Kolkata,2,5,20.0,-83.729,-97.667,13.938,0.31332,0.2711,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25053,B019,42500,43500,IMT candidate,West Bengal,Kolkata,2,6,20.0,-76.58,-101.775,25.195,0.43575,0.43664,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25054,B019,42500,43500,IMT candidate,West Bengal,Kolkata,3,0,20.0,-86.666,-105.349,18.683,0.45491,0.53881,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25055,B019,42500,43500,IMT candidate,West Bengal,Kolkata,3,1,20.0,-77.017,-101.634,24.617,0.48433,0.39439,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25056,B019,42500,43500,IMT candidate,West Bengal,Kolkata,3,2,20.0,-77.824,-101.138,23.314,0.46226,0.31301,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25057,B019,42500,43500,IMT candidate,West Bengal,Kolkata,3,3,20.0,-85.421,-99.514,14.093,0.38056,0.36822,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25058,B019,42500,43500,IMT candidate,West Bengal,Kolkata,3,4,20.0,-75.694,-99.58,23.886,0.4434,0.56038,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25059,B019,42500,43500,IMT candidate,West Bengal,Kolkata,3,5,20.0,-88.268,-106.875,18.607,0.36077,0.49844,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25060,B019,42500,43500,IMT candidate,West Bengal,Kolkata,3,6,20.0,-73.967,-98.884,24.916,0.47274,0.38781,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25061,B019,42500,43500,IMT candidate,West Bengal,Kolkata,4,0,20.0,-79.941,-100.485,20.544,0.3717,0.41978,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25062,B019,42500,43500,IMT candidate,West Bengal,Kolkata,4,1,20.0,-87.682,-102.007,14.326,0.21093,0.31188,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
25063,B019,42500,43500,IMT candidate,West Bengal,Kolkata,4,2,20.0,-79.493,-101.805,22.313,0.3694,0.26655,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25064,B019,42500,43500,IMT candidate,West Bengal,Kolkata,4,3,20.0,-78.293,-101.033,22.74,0.41441,0.43785,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25065,B019,42500,43500,IMT candidate,West Bengal,Kolkata,4,4,20.0,-86.735,-102.298,15.563,0.33553,0.32325,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25066,B019,42500,43500,IMT candidate,West Bengal,Kolkata,4,5,20.0,-80.483,-100.687,20.203,0.36934,0.25085,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25067,B019,42500,43500,IMT candidate,West Bengal,Kolkata,4,6,20.0,-84.028,-103.384,19.356,0.36258,0.29162,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25068,B019,42500,43500,IMT candidate,West Bengal,Kolkata,5,0,20.0,-83.004,-103.769,20.765,0.51023,0.36836,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25069,B019,42500,43500,IMT candidate,West Bengal,Kolkata,5,1,20.0,-86.465,-103.059,16.594,0.32303,0.30571,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25070,B019,42500,43500,IMT candidate,West Bengal,Kolkata,5,2,20.0,-80.366,-102.362,21.995,0.42743,0.45248,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25071,B019,42500,43500,IMT candidate,West Bengal,Kolkata,5,3,20.0,-81.26,-100.414,19.154,0.3548,0.49278,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25072,B019,42500,43500,IMT candidate,West Bengal,Kolkata,5,4,20.0,-83.939,-99.173,15.233,0.33722,0.40456,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25073,B019,42500,43500,IMT candidate,West Bengal,Kolkata,5,5,20.0,-83.371,-103.954,20.582,0.40288,0.4821,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25074,B019,42500,43500,IMT candidate,West Bengal,Kolkata,5,6,20.0,-79.044,-98.743,19.699,0.37068,0.30794,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25075,B019,42500,43500,IMT candidate,West Bengal,Kolkata,6,0,20.0,-75.671,-100.439,24.768,0.45318,0.4553,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25076,B019,42500,43500,IMT candidate,West Bengal,Kolkata,6,1,20.0,-91.584,-103.802,12.218,0.2425,0.33737,synthetic_not_verified,synthetic_observation,1,SYNTHETIC_FOR_PIPELINE_TESTING
25077,B019,42500,43500,IMT candidate,West Bengal,Kolkata,6,2,20.0,-75.749,-100.889,25.14,0.44454,0.35767,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25078,B019,42500,43500,IMT candidate,West Bengal,Kolkata,6,3,20.0,-83.31,-102.049,18.738,0.4167,0.38363,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25079,B019,42500,43500,IMT candidate,West Bengal,Kolkata,6,4,20.0,-80.713,-102.741,22.028,0.40803,0.26879,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25080,B019,42500,43500,IMT candidate,West Bengal,Kolkata,6,5,20.0,-78.219,-103.613,25.394,0.38783,0.22022,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25081,B019,42500,43500,IMT candidate,West Bengal,Kolkata,6,6,20.0,-83.861,-102.617,18.756,0.27924,0.32421,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25082,B019,42500,43500,IMT candidate,West Bengal,Kolkata,7,0,20.0,-82.72,-102.219,19.499,0.44765,0.30374,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25083,B019,42500,43500,IMT candidate,West Bengal,Kolkata,7,1,20.0,-87.857,-106.169,18.313,0.46788,0.5153,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25084,B019,42500,43500,IMT candidate,West Bengal,Kolkata,7,2,20.0,-87.742,-103.501,15.759,0.37974,0.46701,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25085,B019,42500,43500,IMT candidate,West Bengal,Kolkata,7,3,20.0,-83.775,-105.436,21.661,0.38632,0.35472,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25086,B019,42500,43500,IMT candidate,West Bengal,Kolkata,7,4,20.0,-88.742,-105.252,16.51,0.4902,0.5497,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25087,B019,42500,43500,IMT candidate,West Bengal,Kolkata,7,5,20.0,-89.818,-107.011,17.194,0.2741,0.41909,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25088,B019,42500,43500,IMT candidate,West Bengal,Kolkata,7,6,20.0,-74.586,-100.05,25.464,0.43863,0.47814,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25089,B019,42500,43500,IMT candidate,West Bengal,Kolkata,8,0,20.0,-86.94,-105.932,18.992,0.30334,0.41592,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25090,B019,42500,43500,IMT candidate,West Bengal,Kolkata,8,1,20.0,-80.626,-100.385,19.76,0.32547,0.40653,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
25091,B019,42500,43500,IMT candidate,West Bengal,Kolkata,8,2,20.0,-87.834,-101.901,14.067,0.30955,0.33546,synthetic_not_verified,synthetic_observation,0,SYNTHETIC_FOR_PIPELINE_TESTING
